year,country,wiki,lower_bound,upper_bound,mean
2022,Sweden,eowiki,1,17,9.0
2022,Sweden,eswiki,7,25,16.0
2022,Sweden,etwiki,1,15,8.0
2022,Sweden,euwiki,1,10,5.5
2022,Sweden,fawiki,2,20,11.0
2022,Sweden,fiwiki,1,17,9.0
2022,Sweden,fowiki,1,10,5.5
2022,Sweden,frwiki,1,10,5.5
2022,Sweden,fywiki,1,10,5.5
2022,Sweden,gawiki,1,10,5.5
2022,Sweden,glwiki,1,14,7.5
2022,Sweden,hewiki,1,10,5.5
2022,Sweden,hiwiki,1,10,5.5
2022,Sweden,hrwiki,1,10,5.5
2022,Sweden,hsbwiki,1,10,5.5
2022,Sweden,huwiki,1,12,6.5
2022,Sweden,hywiki,1,10,5.5
2022,Sweden,idwiki,1,15,8.0
2022,Sweden,iswiki,1,10,5.5
2022,Sweden,itwiki,1,10,5.5
2022,Sweden,jawiki,1,10,5.5
2022,Sweden,jvwiki,1,10,5.5
2022,Sweden,kawiki,1,10,5.5
2022,Sweden,kkwiki,1,10,5.5
2022,Sweden,koiwiki,1,10,5.5
2022,Sweden,kowiki,1,10,5.5
2022,Sweden,kuwiki,1,11,6.0
2022,Sweden,lawiki,1,10,5.5
2022,Sweden,lijwiki,1,10,5.5
2022,Sweden,liwiki,1,10,5.5
2022,Sweden,ltwiki,1,13,7.0
2022,Sweden,lvwiki,1,10,5.5
2022,Sweden,mkwiki,1,10,5.5
2022,Sweden,mlwiki,1,10,5.5
2022,Sweden,mnwiki,1,10,5.5
2022,Sweden,mrwiki,1,10,5.5
2022,Sweden,mswiki,1,10,5.5
2022,Sweden,mtwiki,1,10,5.5
2022,Sweden,mywiki,1,10,5.5
2022,Sweden,nlwiki,1,10,5.5
2022,Sweden,nnwiki,1,10,5.5
2022,Sweden,nowiki,5,16,10.5
2022,Sweden,ocwiki,1,10,5.5
2022,Sweden,olowiki,1,10,5.5
2022,Sweden,orwiki,1,10,5.5
2022,Sweden,oswiki,1,10,5.5
2022,Sweden,pawiki,1,10,5.5
2022,Sweden,pihwiki,1,10,5.5
2022,Sweden,plwiki,2,20,11.0
2022,Sweden,pswiki,1,10,5.5
2022,Sweden,ptwiki,1,10,5.5
2022,Sweden,quwiki,1,10,5.5
2022,Sweden,rowiki,1,10,5.5
2022,Sweden,ruwiki,2,16,9.0
2022,Sweden,scowiki,1,10,5.5
2022,Sweden,sdwiki,1,10,5.5
2022,Sweden,sewiki,1,10,5.5
2022,Sweden,shwiki,1,10,5.5
2022,Sweden,simplewiki,2,11,6.5
2022,Sweden,skwiki,1,10,5.5
2022,Sweden,slwiki,1,10,5.5
2022,Sweden,snwiki,1,10,5.5
2022,Sweden,sowiki,1,10,5.5
2022,Sweden,sqwiki,1,11,6.0
2022,Sweden,srwiki,1,11,6.0
2022,Sweden,svwiki,757,775,766.0
2022,Sweden,swwiki,1,10,5.5
2022,Sweden,tawiki,1,10,5.5
2022,Sweden,tewiki,1,10,5.5
2022,Sweden,tgwiki,1,10,5.5
2022,Sweden,thwiki,1,10,5.5
2022,Sweden,tiwiki,1,10,5.5
2022,Sweden,trwiki,1,10,5.5
2022,Sweden,ttwiki,1,10,5.5
2022,Sweden,udmwiki,1,10,5.5
2022,Sweden,ukwiki,3,20,11.5
2022,Sweden,urwiki,1,10,5.5
2022,Sweden,uzwiki,1,10,5.5
2022,Sweden,viwiki,1,10,5.5
2022,Sweden,warwiki,1,10,5.5
2022,Sweden,wuuwiki,1,10,5.5
2022,Sweden,xmfwiki,1,10,5.5
2022,Sweden,zh_min_nanwiki,1,10,5.5
2022,Sweden,zh_yuewiki,1,10,5.5
2022,Sweden,zhwiki,1,10,5.5
2022,Switzerland,afwiki,1,10,5.5
2022,Switzerland,alswiki,1,18,9.5
2022,Switzerland,amwiki,1,10,5.5
2022,Switzerland,anwiki,1,10,5.5
2022,Switzerland,arwiki,1,10,5.5
2022,Switzerland,astwiki,1,10,5.5
2022,Switzerland,aswiki,1,10,5.5
2022,Switzerland,avkwiki,1,10,5.5
2022,Switzerland,azbwiki,1,10,5.5
2022,Switzerland,azwiki,1,10,5.5
2022,Switzerland,barwiki,1,10,5.5
2022,Switzerland,bclwiki,1,10,5.5
2022,Switzerland,bewiki,1,10,5.5
2022,Switzerland,bgwiki,1,16,8.5
2022,Switzerland,bhwiki,1,10,5.5
2022,Switzerland,biwiki,1,10,5.5
2022,Switzerland,bmwiki,1,10,5.5
2022,Switzerland,bswiki,1,10,5.5
2022,Switzerland,cawiki,1,10,5.5
2022,Switzerland,cowiki,1,10,5.5
2022,Switzerland,cswiki,1,10,5.5
2022,Switzerland,dawiki,1,10,5.5
2022,Switzerland,dewiki,381,399,390.0
2022,Switzerland,dinwiki,1,10,5.5
2022,Switzerland,eewiki,1,10,5.5
2022,Switzerland,elwiki,1,10,5.5
2022,Switzerland,emlwiki,1,10,5.5
2022,Switzerland,enwiki,217,235,226.0
2022,Switzerland,eowiki,1,13,7.0
2022,Switzerland,eswiki,12,30,21.0
2022,Switzerland,etwiki,1,10,5.5
2022,Switzerland,euwiki,1,10,5.5
2022,Switzerland,fawiki,1,13,7.0
2022,Switzerland,fiwiki,1,10,5.5
2022,Switzerland,frpwiki,1,10,5.5
2022,Switzerland,frwiki,248,266,257.0
2022,Switzerland,furwiki,1,10,5.5
2022,Switzerland,glwiki,1,11,6.0
2022,Switzerland,gorwiki,1,10,5.5
2022,Switzerland,guwwiki,1,10,5.5
2022,Switzerland,hawwiki,1,10,5.5
2022,Switzerland,hewiki,1,10,5.5
2022,Switzerland,hiwiki,1,10,5.5
2022,Switzerland,hrwiki,1,10,5.5
2022,Switzerland,htwiki,1,10,5.5
2022,Switzerland,huwiki,1,13,7.0
2022,Switzerland,hywiki,1,10,5.5
2022,Switzerland,iawiki,1,10,5.5
2022,Switzerland,idwiki,1,10,5.5
2022,Switzerland,iewiki,1,10,5.5
2022,Switzerland,igwiki,1,10,5.5
2022,Switzerland,iowiki,1,10,5.5
2022,Switzerland,itwiki,48,66,57.0
2022,Switzerland,jawiki,1,10,5.5
2022,Switzerland,jvwiki,1,10,5.5
2022,Switzerland,kbdwiki,1,10,5.5
2022,Switzerland,kbpwiki,1,10,5.5
2022,Switzerland,kuwiki,1,10,5.5
2022,Switzerland,ladwiki,2,20,11.0
2022,Switzerland,lawiki,1,10,5.5
2022,Switzerland,lbwiki,1,10,5.5
2022,Switzerland,lfnwiki,1,10,5.5
2022,Switzerland,lldwiki,1,10,5.5
2022,Switzerland,lmowiki,1,10,5.5
2022,Switzerland,lnwiki,1,10,5.5
2022,Switzerland,lowiki,1,10,5.5
2022,Switzerland,ltwiki,1,10,5.5
2022,Switzerland,lvwiki,1,10,5.5
2022,Switzerland,mgwiki,1,10,5.5
2022,Switzerland,mniwiki,1,10,5.5
2022,Switzerland,mnwiki,1,10,5.5
2022,Switzerland,mswiki,1,10,5.5
2022,Switzerland,mtwiki,1,10,5.5
2022,Switzerland,napwiki,1,10,5.5
2022,Switzerland,nawiki,1,10,5.5
2022,Switzerland,nds_nlwiki,1,10,5.5
2022,Switzerland,niawiki,1,10,5.5
2022,Switzerland,nlwiki,1,10,5.5
2022,Switzerland,nnwiki,1,10,5.5
2022,Switzerland,novwiki,1,10,5.5
2022,Switzerland,nowiki,1,10,5.5
2022,Switzerland,nywiki,1,10,5.5
2022,Switzerland,ocwiki,1,10,5.5
2022,Switzerland,orwiki,1,10,5.5
2022,Switzerland,oswiki,1,10,5.5
2022,Switzerland,papwiki,1,10,5.5
2022,Switzerland,pflwiki,1,10,5.5
2022,Switzerland,plwiki,1,13,7.0
2022,Switzerland,pmswiki,1,10,5.5
2022,Switzerland,ptwiki,1,14,7.5
2022,Switzerland,rmwiki,1,12,6.5
2022,Switzerland,rnwiki,1,10,5.5
2022,Switzerland,rowiki,1,10,5.5
2022,Switzerland,ruwiki,8,22,15.0
2022,Switzerland,rwwiki,1,10,5.5
2022,Switzerland,scnwiki,1,10,5.5
2022,Switzerland,simplewiki,1,19,10.0
2022,Switzerland,skwiki,1,10,5.5
2022,Switzerland,slwiki,1,10,5.5
2022,Switzerland,smnwiki,1,10,5.5
2022,Switzerland,smwiki,1,10,5.5
2022,Switzerland,sowiki,1,10,5.5
2022,Switzerland,sqwiki,1,10,5.5
2022,Switzerland,srwiki,1,10,5.5
2022,Switzerland,svwiki,1,10,5.5
2022,Switzerland,swwiki,1,10,5.5
2022,Switzerland,tawiki,1,13,7.0
2022,Switzerland,thwiki,1,10,5.5
2022,Switzerland,tlwiki,1,10,5.5
2022,Switzerland,towiki,1,10,5.5
2022,Switzerland,trwiki,1,10,5.5
2022,Switzerland,tswiki,1,10,5.5
2022,Switzerland,tumwiki,1,10,5.5
2022,Switzerland,twwiki,1,10,5.5
2022,Switzerland,ukwiki,2,18,10.0
2022,Switzerland,uzwiki,1,10,5.5
2022,Switzerland,vecwiki,1,10,5.5
2022,Switzerland,viwiki,1,11,6.0
2022,Switzerland,vowiki,1,10,5.5
2022,Switzerland,warwiki,2,20,11.0
2022,Switzerland,xhwiki,1,10,5.5
2022,Switzerland,zhwiki,4,18,11.0
2022,São Tomé and Príncipe,frwiki,1,10,5.5
2022,Taiwan,amiwiki,1,11,6.0
2022,Taiwan,arwiki,1,10,5.5
2022,Taiwan,aswiki,1,10,5.5
2022,Taiwan,azwiki,1,10,5.5
2022,Taiwan,bmwiki,1,10,5.5
2022,Taiwan,bnwiki,1,10,5.5
2022,Taiwan,cawiki,1,10,5.5
2022,Taiwan,cdowiki,1,10,5.5
2022,Taiwan,cebwiki,1,10,5.5
2022,Taiwan,cswiki,1,10,5.5
2022,Taiwan,dawiki,1,10,5.5
2022,Taiwan,dewiki,1,11,6.0
2022,Taiwan,enwiki,207,225,216.0
2022,Taiwan,eswiki,1,10,5.5
2022,Taiwan,fawiki,1,10,5.5
2022,Taiwan,fiwiki,1,10,5.5
2022,Taiwan,fjwiki,1,10,5.5
2022,Taiwan,fowiki,1,10,5.5
2022,Taiwan,frwiki,1,10,5.5
2022,Taiwan,ganwiki,3,12,7.5
2022,Taiwan,glkwiki,1,10,5.5
2022,Taiwan,glwiki,1,10,5.5
2022,Taiwan,gotwiki,1,10,5.5
2022,Taiwan,hakwiki,1,10,5.5
2022,Taiwan,hewiki,1,10,5.5
2022,Taiwan,hrwiki,1,10,5.5
2022,Taiwan,idwiki,1,10,5.5
2022,Taiwan,iswiki,1,10,5.5
2022,Taiwan,itwiki,1,10,5.5
2022,Taiwan,jawiki,85,103,94.0
2022,Taiwan,kmwiki,1,10,5.5
2022,Taiwan,kowiki,3,13,8.0
2022,Taiwan,kswiki,1,10,5.5
2022,Taiwan,kwwiki,1,10,5.5
2022,Taiwan,lldwiki,1,10,5.5
2022,Taiwan,mkwiki,1,10,5.5
2022,Taiwan,mnwiki,1,10,5.5
2022,Taiwan,mswiki,1,10,5.5
2022,Taiwan,mywiki,1,10,5.5
2022,Taiwan,nlwiki,1,10,5.5
2022,Taiwan,nowiki,1,10,5.5
2022,Taiwan,plwiki,1,10,5.5
2022,Taiwan,pswiki,1,10,5.5
2022,Taiwan,ptwiki,1,10,5.5
2022,Taiwan,pwnwiki,1,11,6.0
2022,Taiwan,rowiki,1,10,5.5
2022,Taiwan,ruwiki,1,14,7.5
2022,Taiwan,simplewiki,1,10,5.5
2022,Taiwan,slwiki,1,10,5.5
2022,Taiwan,smnwiki,1,10,5.5
2022,Taiwan,svwiki,1,10,5.5
2022,Taiwan,szywiki,1,16,8.5
2022,Taiwan,taywiki,1,10,5.5
2022,Taiwan,tetwiki,1,13,7.0
2022,Taiwan,tgwiki,1,10,5.5
2022,Taiwan,thwiki,1,10,5.5
2022,Taiwan,tlwiki,1,10,5.5
2022,Taiwan,trvwiki,2,20,11.0
2022,Taiwan,trwiki,1,12,6.5
2022,Taiwan,ukwiki,1,10,5.5
2022,Taiwan,viwiki,2,11,6.5
2022,Taiwan,warwiki,1,10,5.5
2022,Taiwan,wuuwiki,1,10,5.5
2022,Taiwan,yowiki,1,10,5.5
2022,Taiwan,zh_classicalwiki,1,12,6.5
2022,Taiwan,zh_min_nanwiki,2,20,11.0
2022,Taiwan,zh_yuewiki,2,20,11.0
2022,Taiwan,zhwiki,2721,2739,2730.0
2022,Tanzania,cebwiki,1,10,5.5
2022,Tanzania,dewiki,1,10,5.5
2022,Tanzania,elwiki,1,10,5.5
2022,Tanzania,enwiki,25,40,32.5
2022,Tanzania,eswiki,1,10,5.5
2022,Tanzania,frwiki,1,10,5.5
2022,Tanzania,hiwiki,1,10,5.5
2022,Tanzania,jawiki,1,10,5.5
2022,Tanzania,plwiki,1,10,5.5
2022,Tanzania,simplewiki,1,10,5.5
2022,Tanzania,svwiki,1,10,5.5
2022,Tanzania,swwiki,36,54,45.0
2022,Tanzania,urwiki,1,10,5.5
2022,Tanzania,zhwiki,1,10,5.5
2022,Timor-Leste,enwiki,1,10,5.5
2022,Timor-Leste,idwiki,1,10,5.5
2022,Timor-Leste,tetwiki,1,10,5.5
2022,Timor-Leste,zhwiki,1,10,5.5
2022,Togo,dewiki,1,10,5.5
2022,Togo,eewiki,1,11,6.0
2022,Togo,enwiki,1,10,5.5
2022,Togo,frwiki,1,11,6.0
2022,Togo,nlwiki,1,10,5.5
2022,Togo,ptwiki,1,10,5.5
2022,Togo,simplewiki,1,10,5.5
2022,Tonga,enwiki,1,10,5.5
2022,Tonga,towiki,1,10,5.5
2022,Trinidad and Tobago,enwiki,17,35,26.0
2022,Trinidad and Tobago,eswiki,1,10,5.5
2022,Trinidad and Tobago,frwiki,1,10,5.5
2022,Trinidad and Tobago,ptwiki,1,10,5.5
2022,Trinidad and Tobago,simplewiki,1,10,5.5
2022,Tunisia,arwiki,31,49,40.0
2022,Tunisia,arywiki,1,10,5.5
2022,Tunisia,arzwiki,1,10,5.5
2022,Tunisia,astwiki,1,10,5.5
2022,Tunisia,cawiki,1,10,5.5
2022,Tunisia,ckbwiki,1,10,5.5
2022,Tunisia,cswiki,1,10,5.5
2022,Tunisia,cywiki,1,10,5.5
2022,Tunisia,dewiki,1,10,5.5
2022,Tunisia,elwiki,1,10,5.5
2022,Tunisia,enwiki,44,62,53.0
2022,Tunisia,eowiki,1,10,5.5
2022,Tunisia,eswiki,1,10,5.5
2022,Tunisia,euwiki,1,10,5.5
2022,Tunisia,fawiki,1,10,5.5
2022,Tunisia,fiwiki,1,10,5.5
2022,Tunisia,frwiki,27,45,36.0
2022,Tunisia,gawiki,1,10,5.5
2022,Tunisia,hewiki,1,10,5.5
2022,Tunisia,huwiki,1,10,5.5
2022,Tunisia,idwiki,1,10,5.5
2022,Tunisia,igwiki,1,10,5.5
2022,Tunisia,itwiki,2,11,6.5
2022,Tunisia,nlwiki,1,10,5.5
2022,Tunisia,plwiki,1,10,5.5
2022,Tunisia,ptwiki,1,10,5.5
2022,Tunisia,rowiki,1,10,5.5
2022,Tunisia,ruwiki,1,10,5.5
2022,Tunisia,simplewiki,1,10,5.5
2022,Tunisia,skwiki,1,10,5.5
2022,Tunisia,srwiki,1,10,5.5
2022,Tunisia,svwiki,1,10,5.5
2022,Tunisia,trwiki,1,10,5.5
2022,Tunisia,ukwiki,1,10,5.5
2022,Tunisia,warwiki,1,10,5.5
2022,Turks and Caicos Islands,enwiki,1,10,5.5
2022,Uganda,arwiki,1,10,5.5
2022,Uganda,cawiki,1,10,5.5
2022,Uganda,dewiki,1,10,5.5
2022,Uganda,enwiki,46,64,55.0
2022,Uganda,frwiki,1,10,5.5
2022,Uganda,kowiki,1,10,5.5
2022,Uganda,lgwiki,1,10,5.5
2022,Uganda,nlwiki,1,10,5.5
2022,Uganda,simplewiki,1,10,5.5
2022,Uganda,sowiki,1,10,5.5
2022,Uganda,swwiki,1,10,5.5
2022,Ukraine,alswiki,1,10,5.5
2022,Ukraine,amwiki,1,10,5.5
2022,Ukraine,arwiki,1,11,6.0
2022,Ukraine,arzwiki,1,10,5.5
2022,Ukraine,avkwiki,1,10,5.5
2022,Ukraine,aywiki,1,10,5.5
2022,Ukraine,azwiki,1,10,5.5
2022,Ukraine,bawiki,1,11,6.0
2022,Ukraine,be_x_oldwiki,1,10,5.5
2022,Ukraine,bewiki,1,11,6.0
2022,Ukraine,bgwiki,1,10,5.5
2022,Ukraine,brwiki,1,10,5.5
2022,Ukraine,bswiki,1,10,5.5
2022,Ukraine,cawiki,1,10,5.5
2022,Ukraine,cebwiki,1,10,5.5
2022,Ukraine,cewiki,1,11,6.0
2022,Ukraine,cowiki,1,10,5.5
2022,Ukraine,crhwiki,1,10,5.5
2022,Ukraine,crwiki,1,10,5.5
2022,Ukraine,csbwiki,1,10,5.5
2022,Ukraine,cswiki,1,10,5.5
2022,Ukraine,cvwiki,1,10,5.5
2022,Ukraine,cywiki,1,10,5.5
2022,Ukraine,dawiki,1,10,5.5
2022,Ukraine,dewiki,2,13,7.5
2022,Ukraine,elwiki,1,10,5.5
2022,Ukraine,enwiki,190,208,199.0
2022,Ukraine,eowiki,1,10,5.5
2022,Ukraine,eswiki,3,15,9.0
2022,Ukraine,etwiki,1,10,5.5
2022,Ukraine,euwiki,1,10,5.5
2022,Ukraine,fawiki,1,10,5.5
2022,Ukraine,fiwiki,1,10,5.5
2022,Ukraine,frwiki,2,12,7.0
2022,Ukraine,gagwiki,1,10,5.5
2022,Ukraine,gawiki,1,10,5.5
2022,Ukraine,gdwiki,1,10,5.5
2022,Ukraine,glwiki,1,10,5.5
2022,Ukraine,gotwiki,1,10,5.5
2022,Ukraine,hewiki,11,20,15.5
2022,Ukraine,hiwiki,1,10,5.5
2022,Ukraine,hrwiki,1,10,5.5
2022,Ukraine,huwiki,1,10,5.5
2022,Ukraine,hywiki,1,10,5.5
2022,Ukraine,idwiki,1,10,5.5
2022,Ukraine,inhwiki,1,10,5.5
2022,Ukraine,iswiki,1,10,5.5
2022,Ukraine,itwiki,1,12,6.5
2022,Ukraine,jawiki,1,12,6.5
2022,Ukraine,kaawiki,1,10,5.5
2022,Ukraine,kawiki,1,10,5.5
2022,Ukraine,kbpwiki,1,10,5.5
2022,Ukraine,kkwiki,1,10,5.5
2022,Ukraine,kmwiki,1,10,5.5
2022,Ukraine,kowiki,1,11,6.0
2022,Ukraine,kuwiki,1,10,5.5
2022,Ukraine,kywiki,1,10,5.5
2022,Ukraine,lldwiki,1,10,5.5
2022,Ukraine,ltgwiki,1,10,5.5
2022,Ukraine,ltwiki,1,10,5.5
2022,Ukraine,lvwiki,1,10,5.5
2022,Ukraine,madwiki,1,10,5.5
2022,Ukraine,mdfwiki,1,14,7.5
2022,Ukraine,mkwiki,1,10,5.5
2022,Ukraine,mswiki,6,15,10.5
2022,Ukraine,mtwiki,1,10,5.5
2022,Ukraine,myvwiki,1,10,5.5
2022,Ukraine,mywiki,1,10,5.5
2022,Ukraine,newiki,1,10,5.5
2022,Ukraine,nlwiki,1,10,5.5
2022,Ukraine,nnwiki,1,10,5.5
2022,Ukraine,nowiki,1,10,5.5
2022,Ukraine,pawiki,1,10,5.5
2022,Ukraine,plwiki,12,27,19.5
2022,Ukraine,ptwiki,1,10,5.5
2022,Ukraine,roa_rupwiki,1,10,5.5
2022,Ukraine,rowiki,1,11,6.0
2022,Ukraine,ruewiki,1,18,9.5
2022,Ukraine,ruwiki,576,594,585.0
2022,Ukraine,sahwiki,1,10,5.5
2022,Ukraine,scwiki,1,10,5.5
2022,Ukraine,shwiki,1,10,5.5
2022,Ukraine,simplewiki,1,10,5.5
2022,Ukraine,skwiki,1,10,5.5
2022,Ukraine,slwiki,1,10,5.5
2022,Ukraine,sqwiki,1,10,5.5
2022,Ukraine,srwiki,1,10,5.5
2022,Ukraine,svwiki,1,11,6.0
2022,Ukraine,swwiki,1,10,5.5
2022,Ukraine,szlwiki,1,10,5.5
2022,Ukraine,tawiki,1,10,5.5
2022,Ukraine,thwiki,1,10,5.5
2022,Ukraine,tiwiki,1,10,5.5
2022,Ukraine,tlwiki,1,10,5.5
2022,Ukraine,trwiki,1,11,6.0
2022,Ukraine,ttwiki,1,10,5.5
2022,Ukraine,tumwiki,1,10,5.5
2022,Ukraine,ukwiki,1256,1274,1265.0
2022,Ukraine,uzwiki,1,10,5.5
2022,Ukraine,viwiki,1,10,5.5
2022,Ukraine,vowiki,1,10,5.5
2022,Ukraine,warwiki,1,10,5.5
2022,Ukraine,xalwiki,1,10,5.5
2022,Ukraine,xmfwiki,1,10,5.5
2022,Ukraine,yowiki,1,10,5.5
2022,Ukraine,zh_min_nanwiki,1,10,5.5
2022,Ukraine,zhwiki,1,10,5.5
2022,United Kingdom,abwiki,1,10,5.5
2022,United Kingdom,acewiki,1,10,5.5
2022,United Kingdom,afwiki,1,10,5.5
2022,United Kingdom,alswiki,1,10,5.5
2022,United Kingdom,angwiki,1,12,6.5
2022,United Kingdom,anwiki,1,10,5.5
2022,United Kingdom,arwiki,5,18,11.5
2022,United Kingdom,arywiki,1,10,5.5
2022,United Kingdom,arzwiki,1,15,8.0
2022,United Kingdom,astwiki,1,10,5.5
2022,United Kingdom,avkwiki,1,10,5.5
2022,United Kingdom,azbwiki,1,10,5.5
2022,United Kingdom,azwiki,1,13,7.0
2022,United Kingdom,bclwiki,1,10,5.5
2022,United Kingdom,be_x_oldwiki,1,10,5.5
2022,United Kingdom,bewiki,1,10,5.5
2022,United Kingdom,bgwiki,7,20,13.5
2022,United Kingdom,bmwiki,1,10,5.5
2022,United Kingdom,bnwiki,1,18,9.5
2022,United Kingdom,brwiki,1,10,5.5
2022,United Kingdom,bswiki,1,10,5.5
2022,United Kingdom,bugwiki,1,10,5.5
2022,United Kingdom,cawiki,1,10,5.5
2022,United Kingdom,cdowiki,1,10,5.5
2022,United Kingdom,cebwiki,1,10,5.5
2022,United Kingdom,cewiki,1,10,5.5
2022,United Kingdom,chrwiki,1,10,5.5
2022,United Kingdom,ckbwiki,1,10,5.5
2022,United Kingdom,crhwiki,1,10,5.5
2022,United Kingdom,cswiki,1,19,10.0
2022,United Kingdom,cuwiki,1,10,5.5
2022,United Kingdom,cvwiki,1,10,5.5
2022,United Kingdom,cywiki,17,35,26.0
2022,United Kingdom,dawiki,1,10,5.5
2022,United Kingdom,dewiki,20,38,29.0
2022,United Kingdom,diqwiki,1,10,5.5
2022,United Kingdom,elwiki,2,17,9.5
2022,United Kingdom,enwiki,7382,7400,7391.0
2022,United Kingdom,eowiki,1,11,6.0
2022,United Kingdom,eswiki,32,50,41.0
2022,United Kingdom,etwiki,1,10,5.5
2022,United Kingdom,euwiki,1,10,5.5
2022,United Kingdom,extwiki,1,10,5.5
2022,United Kingdom,fawiki,3,21,12.0
2022,United Kingdom,fiwiki,1,10,5.5
2022,United Kingdom,frpwiki,1,10,5.5
2022,United Kingdom,frrwiki,1,10,5.5
2022,United Kingdom,frwiki,42,60,51.0
2022,United Kingdom,fywiki,1,10,5.5
2022,United Kingdom,gagwiki,1,10,5.5
2022,United Kingdom,gawiki,1,12,6.5
2022,United Kingdom,gdwiki,1,14,7.5
2022,United Kingdom,glwiki,1,10,5.5
2022,United Kingdom,gotwiki,1,10,5.5
2022,United Kingdom,guwiki,1,10,5.5
2022,United Kingdom,gvwiki,1,10,5.5
2022,United Kingdom,hawiki,1,10,5.5
2022,United Kingdom,hewiki,6,24,15.0
2022,United Kingdom,hifwiki,1,10,5.5
2022,United Kingdom,hiwiki,1,10,5.5
2022,United Kingdom,hrwiki,1,10,5.5
2022,United Kingdom,htwiki,1,10,5.5
2022,United Kingdom,huwiki,1,16,8.5
2022,United Kingdom,hywiki,1,10,5.5
2022,United Kingdom,hywwiki,1,10,5.5
2022,United Kingdom,iawiki,1,10,5.5
2022,United Kingdom,idwiki,1,10,5.5
2022,United Kingdom,iewiki,1,10,5.5
2022,United Kingdom,ilowiki,1,10,5.5
2022,United Kingdom,iowiki,1,10,5.5
2022,United Kingdom,iswiki,1,10,5.5
2022,United Kingdom,itwiki,24,42,33.0
2022,United Kingdom,jawiki,8,23,15.5
2022,United Kingdom,jvwiki,1,10,5.5
2022,United Kingdom,kaawiki,1,10,5.5
2022,United Kingdom,kawiki,1,10,5.5
2022,United Kingdom,kbpwiki,1,10,5.5
2022,United Kingdom,kkwiki,1,10,5.5
2022,United Kingdom,knwiki,1,10,5.5
2022,United Kingdom,kowiki,2,11,6.5
2022,United Kingdom,kuwiki,1,10,5.5
2022,United Kingdom,kwwiki,1,16,8.5
2022,United Kingdom,kywiki,1,10,5.5
2022,United Kingdom,ladwiki,1,10,5.5
2022,United Kingdom,lawiki,1,13,7.0
2022,United Kingdom,lbwiki,1,10,5.5
2022,United Kingdom,lfnwiki,1,10,5.5
2022,United Kingdom,lijwiki,1,10,5.5
2022,United Kingdom,liwiki,1,10,5.5
2022,United Kingdom,lldwiki,1,10,5.5
2022,United Kingdom,ltgwiki,1,10,5.5
2022,United Kingdom,ltwiki,1,16,8.5
2022,United Kingdom,lvwiki,1,10,5.5
2022,United Kingdom,minwiki,1,10,5.5
2022,United Kingdom,miwiki,1,10,5.5
2022,United Kingdom,mkwiki,1,10,5.5
2022,United Kingdom,mlwiki,1,12,6.5
2022,United Kingdom,mnwiki,1,10,5.5
2022,United Kingdom,mnwwiki,1,10,5.5
2022,United Kingdom,mrjwiki,1,10,5.5
2022,United Kingdom,mswiki,1,10,5.5
2022,United Kingdom,mtwiki,1,11,6.0
2022,United Kingdom,mywiki,1,10,5.5
2022,United Kingdom,napwiki,1,10,5.5
2022,United Kingdom,nds_nlwiki,1,10,5.5
2022,United Kingdom,newiki,1,10,5.5
2022,United Kingdom,niawiki,1,12,6.5
2022,United Kingdom,nlwiki,6,17,11.5
2022,United Kingdom,nnwiki,1,10,5.5
2022,United Kingdom,novwiki,1,10,5.5
2022,United Kingdom,nowiki,1,11,6.0
2022,United Kingdom,nrmwiki,1,10,5.5
2022,United Kingdom,ocwiki,1,10,5.5
2022,United Kingdom,orwiki,1,10,5.5
2022,United Kingdom,oswiki,1,10,5.5
2022,United Kingdom,pcdwiki,1,10,5.5
2022,United Kingdom,plwiki,22,40,31.0
2022,United Kingdom,pnbwiki,1,10,5.5
2022,United Kingdom,pswiki,1,10,5.5
2022,United Kingdom,ptwiki,1,10,5.5
2022,United Kingdom,quwiki,1,10,5.5
2022,United Kingdom,rowiki,1,10,5.5
2022,United Kingdom,ruwiki,22,40,31.0
2022,United Kingdom,rwwiki,1,10,5.5
2022,United Kingdom,sahwiki,1,10,5.5
2022,United Kingdom,sawiki,1,10,5.5
2022,United Kingdom,scowiki,3,15,9.0
2022,United Kingdom,scwiki,1,10,5.5
2022,United Kingdom,shnwiki,1,10,5.5
2022,United Kingdom,shwiki,1,10,5.5
2022,United Kingdom,simplewiki,79,97,88.0
2022,United Kingdom,skwiki,1,10,5.5
2022,United Kingdom,slwiki,1,10,5.5
2022,United Kingdom,snwiki,1,10,5.5
2022,United Kingdom,sowiki,8,21,14.5
2022,United Kingdom,sqwiki,1,11,6.0
2022,United Kingdom,srwiki,1,10,5.5
2022,United Kingdom,sswiki,1,10,5.5
2022,United Kingdom,stwiki,1,10,5.5
2022,United Kingdom,svwiki,2,20,11.0
2022,United Kingdom,swwiki,1,10,5.5
2022,United Kingdom,szlwiki,1,10,5.5
2022,United Kingdom,tawiki,1,11,6.0
2022,United Kingdom,tetwiki,1,10,5.5
2022,United Kingdom,tgwiki,1,10,5.5
2022,United Kingdom,thwiki,1,10,5.5
2022,United Kingdom,tkwiki,1,10,5.5
2022,United Kingdom,tlwiki,1,10,5.5
2022,United Kingdom,trwiki,1,16,8.5
2022,United Kingdom,tswiki,1,10,5.5
2022,United Kingdom,tumwiki,1,10,5.5
2022,United Kingdom,twwiki,1,10,5.5
2022,United Kingdom,ugwiki,1,10,5.5
2022,United Kingdom,ukwiki,5,15,10.0
